,ingredients,vegetables,meat,seafood,fruits,mushrooms,grains,id,dish,label
252465,пряный суп филе лосося тигровыми креветками томатами ям чили пастой,0.4735288,0.4650192,0.50227064,0.4496105,0.55198205,0.49314317,70000001045193961,Марсельская уха,Супы
252466,нежный кремсуп основе сыра картофеля беконом крутонами,0.47016034,0.46406245,0.50172514,0.4527451,0.5519966,0.4903515,70000001045193961,Сырный суп,Супы
252467,суп брокколи сливках подаётся сухариками,0.4710861,0.46727768,0.5019915,0.44865066,0.5528218,0.49289745,70000001045193961,Крем-суп из брокколи,Супы
252468,нежное филе цыплёнка свежие отварные овощи подаётся квасом сметаной,0.47118467,0.46207228,0.5003547,0.45165792,0.55477524,0.49379852,70000001045193961,Окрошка с филе цыплёнка,Супы
252469,куриное филе пастой птитим соусе песто подаётся грибным соусом миксом семян свежим салатом огурца черри редиса,0.4708567,0.47317135,0.49535036,0.44319174,0.55767363,0.4997312,70000001045193961,Куриное филе с птитим и грибным соусом,Горячие блюда
252470,обжаренное филе судака нежным пюре брокколи,0.46676883,0.46495137,0.5023824,0.45219782,0.555912,0.4891923,70000001045193961,Филе палтуса с цукини,Горячие блюда
252471,бефстроганов картофельным пюре маринованными огурцами сыром пармезан,0.4720508,0.47107792,0.5018335,0.44893846,0.55807865,0.49056324,70000001045193961,Бефстроганов с картофельным пюре,Горячие блюда
252472,свиная шея дольками картофеля бэби салатом коул слоу горчичным соусом,0.46902072,0.468719,0.5003584,0.44727382,0.5605087,0.49540913,70000001045193961,Буженина с картофелем бэби,Горячие блюда
252473,гречишный тостовый хлеб бужениной салатом коул слоу томатами,0.47215873,0.46531478,0.50362694,0.45311272,0.5507885,0.4878533,70000001045193961,Сэндвич с бужениной и Коул Слоу,Сэндвичи
252474,гречишный тостовый хлеб соусом цезарь томлёным филе цыплёнка томатами беконом сыром пармезан,0.47267726,0.46688196,0.5009918,0.45100373,0.56011343,0.4938383,70000001045193961,Сэндвич с цыплёнком и беконом,Сэндвичи
252475,воздушный круассан тунцом слайсами редиса красным луком свежим огурцом,0.47585025,0.46994686,0.501246,0.4448401,0.5569516,0.49205405,70000001045193961,Круассан с тунцом,Сэндвичи
252476,гречишный тостовый хлеб печёными маринованными овощами сыром брынза томатночесночным соусом кинзой,0.47428927,0.4686062,0.50073,0.45328772,0.55845815,0.49286127,70000001045193961,Сэндвич с печёными овощами и брынзой,Сэндвичи
252477,чиабатта сочным ростбифом томатной сальсой соусом цезарь сыром пармезан,0.47018355,0.4739912,0.4977112,0.44732425,0.55768365,0.49234134,70000001045193961,Сэндвич с ростбифом,Сэндвичи
252478,хрустящий круассан слабосолёным лососем творожным соусом свежим огурцом маслинами красным луком,0.47788098,0.4704514,0.4991775,0.44939834,0.55805,0.49226782,70000001045193961,Сэндвич с лососем,Сэндвичи
252479,новозеландское сливочное масло итальянская мука малина перетёртая сахаром,0.46993697,0.46356413,0.50057983,0.4489737,0.559344,0.49615163,70000001045193961,Круассан с малиной,Выпечка
252480,классический круассан начинкой творога сливок украшен апельсиновыми цукатами сахарной пудрой,0.47239962,0.46998194,0.4960447,0.44891036,0.55599093,0.4948873,70000001045193961,Круассан творожный,Выпечка
252481,слоёная бриошь сахаром корицей покрыта сырным кремом карамелизированным фундуком,0.47447103,0.4668856,0.50222766,0.44724083,0.5594718,0.49495405,70000001045193961,Слойка Синнабон,Выпечка
252482,слоёное тесто итальянской муки новозеландского сливочного масла начинкой ягод смородины яблок добавлением сахара,0.4712015,0.4680294,0.49667794,0.44604933,0.56275076,0.49634224,70000001045193961,Слойка с брусникой и яблоком,Выпечка
